time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count,phase
2020-04-06T05:20:00Z,14,1,4,0,NA,6,0,1,pre-quake
2020-04-06T05:20:00Z,15,10,8,10,NA,3,0,1,pre-quake
2020-04-06T05:20:00Z,18,5,8,9,NA,10,0,1,pre-quake
2020-04-06T05:25:00Z,4,5,9,7,NA,1,0,1,pre-quake
2020-04-06T05:25:00Z,9,7,8,0.5,3,4,0,2,pre-quake
2020-04-06T05:25:00Z,11,10,0,10,2,5,0,1,pre-quake
2020-04-06T05:25:00Z,15,8,8,0,NA,10,0,1,pre-quake
2020-04-06T05:25:00Z,18,10,6,0,NA,7,0,1,pre-quake
2020-04-06T05:30:00Z,2,3,9,5,NA,9,0,1,pre-quake
2020-04-06T05:30:00Z,3,0,3,10,9,3,0,1,pre-quake
2020-04-06T05:30:00Z,5,0,10,10,5,2,0,1,pre-quake
2020-04-06T05:30:00Z,6,2,5,9,8,3,0,1,pre-quake
2020-04-06T05:30:00Z,15,10,4,1,NA,4,0,1,pre-quake
2020-04-06T05:30:00Z,18,5,10,8,NA,9,0,1,pre-quake
2020-04-06T05:35:00Z,3,2,6,2,4,3,1,1,pre-quake
2020-04-06T05:35:00Z,6,7.5,0.5,6.5,5,8.5,0.5,2,pre-quake
2020-04-06T05:35:00Z,8,1,6,9,NA,6,0,1,pre-quake
2020-04-06T05:35:00Z,9,2,3,3,0,7,0,1,pre-quake
2020-04-06T05:35:00Z,15,10,8,9,NA,1,0,1,pre-quake
2020-04-06T05:35:00Z,19,4,4,6,NA,10,0,1,pre-quake
2020-04-06T05:40:00Z,3,4.666666666666667,8.333333333333334,5.333333333333333,5.666666666666667,4.666666666666667,0,3,pre-quake
2020-04-06T05:40:00Z,5,9,10,5,8,9,0,1,pre-quake
2020-04-06T05:40:00Z,6,3,0,0,7,8,0,1,pre-quake
2020-04-06T05:40:00Z,9,9,7,10,10,9,0,1,pre-quake
2020-04-06T05:40:00Z,15,5,6,5,NA,6,0,1,pre-quake
2020-04-06T05:40:00Z,16,3.5,5.5,10,7,5.5,0,2,pre-quake
2020-04-06T05:40:00Z,17,0,5,2,NA,10,0,1,pre-quake
2020-04-06T05:45:00Z,3,5.5,7,5,8,8,0,2,pre-quake
2020-04-06T05:45:00Z,5,9,6,3,1,8,0,1,pre-quake
2020-04-06T05:45:00Z,6,10,5,10,10,3,0,1,pre-quake
2020-04-06T05:45:00Z,7,NA,3,1,NA,NA,0,1,pre-quake
2020-04-06T05:45:00Z,8,10,4,8,NA,1,1,1,pre-quake
2020-04-06T05:45:00Z,9,8,8,6,4,9.333333333333334,0,3,pre-quake
2020-04-06T05:45:00Z,14,4,8,8,NA,7,0,1,pre-quake
2020-04-06T05:45:00Z,15,4,0,7,NA,3,0,1,pre-quake
2020-04-06T05:50:00Z,8,1,5,10,NA,8,0,1,pre-quake
2020-04-06T05:50:00Z,15,3.5,2.5,6.5,NA,7,0,2,pre-quake
2020-04-06T05:50:00Z,18,0,9,4,NA,6,0,1,pre-quake
2020-04-06T05:55:00Z,2,6,7,7,NA,9,0,1,pre-quake
2020-04-06T05:55:00Z,4,10,8,5,NA,5,0,1,pre-quake
2020-04-06T05:55:00Z,5,5,7,3,9,3,0,1,pre-quake
2020-04-06T05:55:00Z,6,8,4.5,3.5,6,2.5,0,2,pre-quake
2020-04-06T05:55:00Z,9,9,9,4,2,6,0,1,pre-quake
2020-04-06T05:55:00Z,14,1,2,1,NA,9,0,1,pre-quake
2020-04-06T05:55:00Z,15,1,3,6,NA,10,0,1,pre-quake
2020-04-06T05:55:00Z,16,0,10,3,10,0,0,1,pre-quake
2020-04-06T05:55:00Z,18,5,8,10,NA,10,0,1,pre-quake
2020-04-06T06:00:00Z,2,1,9,8,NA,3,0,1,pre-quake
2020-04-06T06:00:00Z,3,8,0,7,4,10,0,1,pre-quake
2020-04-06T06:00:00Z,8,4,8.5,3.5,NA,6.5,0,2,pre-quake
2020-04-06T06:00:00Z,12,0,2,1,NA,10,0,1,pre-quake
2020-04-06T06:00:00Z,14,7,1,1,NA,6,1,1,pre-quake
2020-04-06T06:00:00Z,19,6.5,3.5,2,NA,6.5,0,2,pre-quake
2020-04-06T06:05:00Z,6,6,6,1,7.5,5.5,0,2,pre-quake
2020-04-06T06:05:00Z,8,0,9,6,NA,3,0,1,pre-quake
2020-04-06T06:05:00Z,9,10,10,6,3,3,0,1,pre-quake
2020-04-06T06:05:00Z,14,5,8,4,NA,8,0,1,pre-quake
2020-04-06T06:05:00Z,16,9,9,5,10,4,0,1,pre-quake
2020-04-06T06:10:00Z,3,5,6,5.75,6,4.75,0,4,pre-quake
2020-04-06T06:10:00Z,6,2.6666666666666665,7.666666666666667,3.3333333333333335,2.6666666666666665,8,0,3,pre-quake
2020-04-06T06:10:00Z,8,5.333333333333333,7,5.666666666666667,NA,7.666666666666667,0,3,pre-quake
2020-04-06T06:10:00Z,9,0,9,7,1,4,0,1,pre-quake
2020-04-06T06:10:00Z,11,10,10,3,7,10,1,1,pre-quake
2020-04-06T06:10:00Z,15,5,1.6666666666666667,4,NA,5.666666666666667,0,3,pre-quake
2020-04-06T06:10:00Z,16,5,0,1,10,3,0,1,pre-quake
2020-04-06T06:10:00Z,19,7,10,7,NA,10,0,1,pre-quake
2020-04-06T06:15:00Z,2,1,7,7,NA,1,0,1,pre-quake
2020-04-06T06:15:00Z,3,3,10,1,6,10,0,1,pre-quake
2020-04-06T06:15:00Z,6,7,6.5,4.5,9,6,0.5,2,pre-quake
2020-04-06T06:15:00Z,8,10,1,7,NA,5,0,1,pre-quake
2020-04-06T06:15:00Z,9,9,1,6,2,9,0,1,pre-quake
2020-04-06T06:15:00Z,10,3,6,1,NA,10,0,1,pre-quake
2020-04-06T06:15:00Z,14,3.5,5,10,NA,6.5,0,2,pre-quake
2020-04-06T06:15:00Z,19,6,3,10,NA,5,0,1,pre-quake
2020-04-06T06:20:00Z,8,7,4,7,NA,1,0,1,pre-quake
2020-04-06T06:20:00Z,16,6,3,3,7,8,0,1,pre-quake
2020-04-06T06:25:00Z,1,10,4,0,4,10,1,1,pre-quake
2020-04-06T06:25:00Z,2,1,3,7,NA,0,0,1,pre-quake
2020-04-06T06:25:00Z,3,8.5,7,6.5,7.5,3,0,2,pre-quake
2020-04-06T06:25:00Z,5,9,10,2,4,9,0,1,pre-quake
2020-04-06T06:25:00Z,9,6,0,10,0,10,0,1,pre-quake
2020-04-06T06:25:00Z,15,6,9.5,7,NA,5,0,2,pre-quake
2020-04-06T06:25:00Z,16,0,0,7,7,10,0,1,pre-quake
2020-04-06T06:30:00Z,1,10,10,0,10,2,0,1,pre-quake
2020-04-06T06:30:00Z,2,0,9,10,NA,9,0,1,pre-quake
2020-04-06T06:30:00Z,3,2,8,10,0,9,0,1,pre-quake
2020-04-06T06:30:00Z,5,0.5,5,3,8,5.5,0,2,pre-quake
2020-04-06T06:30:00Z,6,0.5,9,7,3.5,3.5,0,2,pre-quake
2020-04-06T06:30:00Z,10,4,7,4,NA,2,0,1,pre-quake
2020-04-06T06:30:00Z,13,6,6,7,NA,3,0,1,pre-quake
2020-04-06T06:30:00Z,15,3,6,8,NA,2.5,0,2,pre-quake
2020-04-06T06:30:00Z,16,10,0,3,9,0,0,1,pre-quake
2020-04-06T06:35:00Z,3,0,3,5,1,6,0,1,pre-quake
2020-04-06T06:35:00Z,8,4.5,5.5,7,NA,8.5,0,2,pre-quake
2020-04-06T06:35:00Z,10,4,10,9,NA,8,0,1,pre-quake
2020-04-06T06:35:00Z,14,0,8,9,NA,10,0,1,pre-quake
2020-04-06T06:35:00Z,15,5,6,10,NA,10,0,1,pre-quake
2020-04-06T06:40:00Z,1,5,1,9,0,1,0,1,pre-quake
2020-04-06T06:40:00Z,2,10,10,0,NA,10,0,1,pre-quake
2020-04-06T06:40:00Z,3,10,4,6,0,10,0,1,pre-quake
2020-04-06T06:40:00Z,9,3,9,7,10,0,0,1,pre-quake
2020-04-06T06:40:00Z,12,4,10,10,NA,0,0,1,pre-quake
2020-04-06T06:40:00Z,15,5,4,3,NA,6,0,1,pre-quake
2020-04-06T06:40:00Z,17,4,1,7,NA,7,0,1,pre-quake
2020-04-06T06:45:00Z,6,5,4,5,8,4,0,1,pre-quake
2020-04-06T06:45:00Z,8,2,4,10,NA,2,0,1,pre-quake
2020-04-06T06:45:00Z,9,0,7,10,9,9,0,1,pre-quake
2020-04-06T06:45:00Z,15,1,5,9,NA,0,0,1,pre-quake
2020-04-06T06:45:00Z,16,7,2,3,4,4,0,1,pre-quake
2020-04-06T06:50:00Z,1,5,3,2,1,8,0,1,pre-quake
2020-04-06T06:50:00Z,4,5,5,6,NA,3,0,1,pre-quake
2020-04-06T06:50:00Z,6,8,7,6,3,8,0,1,pre-quake
2020-04-06T06:50:00Z,8,1,8,5,NA,6,0,1,pre-quake
2020-04-06T06:50:00Z,15,7.5,5.5,5,NA,10,0,2,pre-quake
2020-04-06T06:50:00Z,18,9,10,3,NA,1,0,1,pre-quake
2020-04-06T06:55:00Z,5,10,7,0,3,5,0,1,pre-quake
2020-04-06T06:55:00Z,6,8,4,5,3,2,0,1,pre-quake
2020-04-06T06:55:00Z,8,8,8,1,NA,5,0,1,pre-quake
2020-04-06T06:55:00Z,9,0,5.5,9,1,5.5,0.5,2,pre-quake
2020-04-06T06:55:00Z,10,9,1,9,NA,1,0,1,pre-quake
2020-04-06T06:55:00Z,15,10,7,0,NA,2,0,1,pre-quake
2020-04-06T06:55:00Z,19,10,1,9,NA,3,0,1,pre-quake
2020-04-06T07:00:00Z,1,3,7,8,10,5,0,1,pre-quake
2020-04-06T07:00:00Z,2,5,4.5,3,NA,6.5,0,2,pre-quake
2020-04-06T07:00:00Z,3,7,0,5,7,3,0,1,pre-quake
2020-04-06T07:00:00Z,5,3,9,7,1,0,1,1,pre-quake
2020-04-06T07:00:00Z,6,10,7,9,8,10,0,1,pre-quake
2020-04-06T07:00:00Z,7,NA,4,9,NA,NA,0,1,pre-quake
2020-04-06T07:00:00Z,8,7,7,3,NA,6,0,1,pre-quake
2020-04-06T07:00:00Z,9,5.333333333333333,3.6666666666666665,7.666666666666667,1,3.6666666666666665,0,3,pre-quake
2020-04-06T07:00:00Z,15,1,10,10,NA,9,0,1,pre-quake
2020-04-06T07:05:00Z,2,2,10,1,NA,5,0,1,pre-quake
2020-04-06T07:05:00Z,6,9,7,1,5,10,0,1,pre-quake
2020-04-06T07:05:00Z,8,2.5,7,7,NA,2.5,0,2,pre-quake
2020-04-06T07:05:00Z,9,9,10,10,3,5,0,1,pre-quake
2020-04-06T07:05:00Z,10,3,4,7,NA,3,0,1,pre-quake
2020-04-06T07:05:00Z,13,5,2,1,NA,10,0,1,pre-quake
2020-04-06T07:05:00Z,15,3,9,9,NA,3,0,1,pre-quake
2020-04-06T07:10:00Z,3,6,9,7,9,7,0,1,pre-quake
2020-04-06T07:10:00Z,4,7,0,9,NA,2,0,1,pre-quake
2020-04-06T07:10:00Z,6,10,3,2,10,9,0,1,pre-quake
2020-04-06T07:10:00Z,8,5.5,6.5,9.5,NA,4.5,0,2,pre-quake
2020-04-06T07:10:00Z,9,6.5,5,5.5,7,6,0,2,pre-quake
2020-04-06T07:10:00Z,12,3,10,4,NA,2,0,1,pre-quake
2020-04-06T07:10:00Z,14,6,7,9,NA,0,0,1,pre-quake
2020-04-06T07:10:00Z,17,6.333333333333333,5.333333333333333,1,NA,3.6666666666666665,0.3333333333333333,3,pre-quake
2020-04-06T07:10:00Z,18,10,2,3,NA,4,0,1,pre-quake
2020-04-06T07:10:00Z,19,4.666666666666667,5.666666666666667,5.333333333333333,NA,8,0,3,pre-quake
2020-04-06T07:15:00Z,1,5,4,8,2,2,0,1,pre-quake
2020-04-06T07:15:00Z,2,6,0,10,NA,10,0,1,pre-quake
2020-04-06T07:15:00Z,3,6.5,5.5,5,5,1.5,0,2,pre-quake
2020-04-06T07:15:00Z,6,3,6,10,1,10,0,1,pre-quake
2020-04-06T07:15:00Z,8,1,3,3,NA,1,0,1,pre-quake
2020-04-06T07:15:00Z,9,10,0,6,10,9,1,1,pre-quake
2020-04-06T07:15:00Z,10,6,3,4,NA,9,0,1,pre-quake
2020-04-06T07:15:00Z,14,2,10,9,NA,0,0,1,pre-quake
2020-04-06T07:15:00Z,15,9.5,4.5,3.5,NA,8,0,2,pre-quake
2020-04-06T07:20:00Z,2,5,0,9,NA,3,0,1,pre-quake
2020-04-06T07:20:00Z,3,6,8.5,6.5,8,6,0,2,pre-quake
2020-04-06T07:20:00Z,4,1,6,5,NA,8,0,1,pre-quake
2020-04-06T07:20:00Z,6,6,4,7,10,3,0,1,pre-quake
2020-04-06T07:20:00Z,8,4,6,1,NA,10,0,1,pre-quake
2020-04-06T07:20:00Z,9,3,10,4,10,10,0,1,pre-quake
2020-04-06T07:20:00Z,16,3,4,10,9,0,0,1,pre-quake
2020-04-06T07:20:00Z,17,3,2,1,NA,3,0,1,pre-quake
2020-04-06T07:25:00Z,2,5,6.5,7.5,NA,7,0,2,pre-quake
2020-04-06T07:25:00Z,3,6,4.5,7,7.5,3,0,2,pre-quake
2020-04-06T07:25:00Z,6,6,7,7.5,5,7,0,2,pre-quake
2020-04-06T07:25:00Z,9,9,8,9,0,4,0,1,pre-quake
2020-04-06T07:25:00Z,11,10,9,9,1,10,0,1,pre-quake
2020-04-06T07:25:00Z,12,10,0,3,NA,6,0,1,pre-quake
2020-04-06T07:25:00Z,14,1.5,4.5,4,NA,6.5,0,2,pre-quake
2020-04-06T07:25:00Z,15,1,6,6,NA,4,0,1,pre-quake
2020-04-06T07:30:00Z,6,4,0.5,8,3.5,5.5,0,2,pre-quake
2020-04-06T07:30:00Z,8,8,4,5,NA,1,0,1,pre-quake
2020-04-06T07:30:00Z,9,2,8,7,8,4,0,1,pre-quake
2020-04-06T07:30:00Z,14,0,9,5,NA,10,1,1,pre-quake
2020-04-06T07:30:00Z,15,7,10,10,NA,7,0,1,pre-quake
2020-04-06T07:30:00Z,19,6.666666666666667,5.666666666666667,3.3333333333333335,NA,8,0,3,pre-quake
2020-04-06T07:35:00Z,2,6,9,4,NA,5,0,1,pre-quake
2020-04-06T07:35:00Z,3,6,2,5,9,1,0,1,pre-quake
2020-04-06T07:35:00Z,6,4,1,8,3,4,0,1,pre-quake
2020-04-06T07:35:00Z,9,5.5,4.5,7.5,3,7.5,0,2,pre-quake
2020-04-06T07:35:00Z,10,7,10,8,NA,10,0,1,pre-quake
2020-04-06T07:35:00Z,15,3.4,4.4,6.8,NA,5.2,0,5,pre-quake
2020-04-06T07:35:00Z,16,8,10,1,1,10,0,1,pre-quake
2020-04-06T07:40:00Z,1,4,2.5,1.5,5,10,0,2,pre-quake
2020-04-06T07:40:00Z,6,3.5,4,8.5,6.5,4.5,0,2,pre-quake
2020-04-06T07:40:00Z,8,6,6,9,NA,6,0,1,pre-quake
2020-04-06T07:40:00Z,14,5,2,2,NA,3,0,1,pre-quake
2020-04-06T07:40:00Z,15,10,3,9,NA,5,0,1,pre-quake
2020-04-06T07:45:00Z,6,6,8,6,5,8.5,0,2,pre-quake
2020-04-06T07:45:00Z,8,4.5,8,6.5,NA,5.5,0,2,pre-quake
2020-04-06T07:45:00Z,10,10,5,1,NA,4,0,1,pre-quake
2020-04-06T07:45:00Z,13,10,4,10,NA,7,0,1,pre-quake
2020-04-06T07:45:00Z,16,0,10,1,2,10,0,1,pre-quake
2020-04-06T07:45:00Z,17,8,9,1,NA,2,0,1,pre-quake
2020-04-06T07:50:00Z,3,7,3,10,6,2,1,1,pre-quake
2020-04-06T07:50:00Z,12,0,2.5,2,NA,9,0,2,pre-quake
2020-04-06T07:50:00Z,14,5.5,5.5,7.5,NA,1.5,0,2,pre-quake
2020-04-06T07:50:00Z,15,6.5,0.5,7.5,NA,2.5,0,2,pre-quake
2020-04-06T07:50:00Z,19,6,9,0,NA,10,1,1,pre-quake
2020-04-06T07:55:00Z,6,5.5,4,6,4,5,0.5,2,pre-quake
2020-04-06T07:55:00Z,9,3,0,1,10,9,0,1,pre-quake
2020-04-06T07:55:00Z,10,7,6,7,NA,0,0,1,pre-quake
2020-04-06T07:55:00Z,15,3,10,4,NA,3,0,1,pre-quake
2020-04-06T07:55:00Z,16,2,6,7,6,8,0,1,pre-quake
2020-04-06T07:55:00Z,19,4.666666666666667,9,2.6666666666666665,NA,4.666666666666667,0,3,pre-quake
2020-04-06T08:00:00Z,3,5.666666666666667,7.333333333333333,6.666666666666667,9.666666666666666,5.333333333333333,0,3,pre-quake
2020-04-06T08:00:00Z,4,1,6,4,NA,8,0,1,pre-quake
2020-04-06T08:00:00Z,8,6,10,2,NA,4,0,1,pre-quake
2020-04-06T08:00:00Z,13,10,10,9,NA,4,0,1,pre-quake
2020-04-06T08:05:00Z,1,6,4,7,10,0,0,1,pre-quake
2020-04-06T08:05:00Z,8,8.333333333333334,6,4.666666666666667,NA,7.333333333333333,0,3,pre-quake
2020-04-06T08:05:00Z,9,5,10,3,10,3,0,1,pre-quake
2020-04-06T08:05:00Z,14,10,10,10,NA,8,0,1,pre-quake
2020-04-06T08:10:00Z,2,4.333333333333333,5.333333333333333,7.666666666666667,NA,5.666666666666667,0,3,pre-quake
2020-04-06T08:10:00Z,3,6,0,7,6.5,2.5,0,2,pre-quake
2020-04-06T08:10:00Z,4,7,2,1,NA,4,0,1,pre-quake
2020-04-06T08:10:00Z,6,7,8,3,8,0,0,1,pre-quake
2020-04-06T08:10:00Z,8,8,10,10,NA,10,0,1,pre-quake
2020-04-06T08:10:00Z,14,0,7,9,NA,2,0,1,pre-quake
2020-04-06T08:15:00Z,2,9,10,10,NA,5,0,1,pre-quake
2020-04-06T08:15:00Z,5,8,5,6,9,6,0,1,pre-quake
2020-04-06T08:15:00Z,9,2,5,5,1,2,0,1,pre-quake
2020-04-06T08:15:00Z,11,9,9,10,10,10,0,1,pre-quake
2020-04-06T08:15:00Z,15,10,0,8,NA,4,0,1,pre-quake
2020-04-06T08:15:00Z,16,10,6,1,10,2,0,1,pre-quake
2020-04-06T08:20:00Z,1,4,10,10,9,10,0,1,pre-quake
2020-04-06T08:20:00Z,2,5,1,4,NA,7,0,1,pre-quake
2020-04-06T08:20:00Z,3,6.5,6.25,5.5,7.5,5.5,0,4,pre-quake
2020-04-06T08:20:00Z,9,6,7,10,0,7,0,1,pre-quake
2020-04-06T08:20:00Z,14,10,2,9,NA,4,0,1,pre-quake
2020-04-06T08:25:00Z,2,5,0.5,5,NA,6,0,2,pre-quake
2020-04-06T08:25:00Z,3,3.6666666666666665,5,4.333333333333333,2.3333333333333335,1.3333333333333333,0,3,pre-quake
2020-04-06T08:25:00Z,6,3.5,2.5,7,7.5,6.5,0,2,pre-quake
2020-04-06T08:25:00Z,8,0,10,10,NA,1,0,1,pre-quake
2020-04-06T08:25:00Z,9,8,2,5,4,4,0,1,pre-quake
2020-04-06T08:25:00Z,13,2,2,8,NA,2,0,1,pre-quake
2020-04-06T08:25:00Z,15,8,0,4,NA,4,0,1,pre-quake
2020-04-06T08:25:00Z,16,1,0,10,10,4,0,1,pre-quake
2020-04-06T08:25:00Z,17,6,5,1,NA,4,1,1,pre-quake
2020-04-06T08:25:00Z,18,3,4,4,NA,4,0,1,pre-quake
2020-04-06T08:30:00Z,1,0,5,10,5,7,0,1,pre-quake
2020-04-06T08:30:00Z,5,6,5,10,0,6,0,1,pre-quake
2020-04-06T08:30:00Z,6,9.5,8.5,2,5,5,0.5,2,pre-quake
2020-04-06T08:30:00Z,8,0,1,10,NA,0,0,1,pre-quake
2020-04-06T08:30:00Z,10,1.5,8.5,5,NA,5,0,2,pre-quake
2020-04-06T08:30:00Z,13,3,8,5,NA,3,1,1,pre-quake
2020-04-06T08:30:00Z,14,1,1,10,NA,0,0,1,pre-quake
2020-04-06T08:30:00Z,18,1,5,3,NA,0,0,1,pre-quake
2020-04-06T08:35:00Z,3,1,6,8,6,1,0,1,pre-quake
2020-04-06T08:35:00Z,6,4,3,0,5,4,1,1,pre-quake
2020-04-06T08:35:00Z,8,5,6,0,NA,1,0,1,pre-quake
2020-04-06T08:35:00Z,9,8,10,0,4,4,0,1,pre-quake
2020-04-06T08:35:00Z,10,0,0,10,NA,7,0,1,pre-quake
2020-04-06T08:35:00Z,13,2,1,10,NA,4,0,1,pre-quake
2020-04-06T08:35:00Z,14,3,0,4,NA,5,0,1,pre-quake
2020-04-06T08:35:00Z,15,0,2,9,NA,0,0,1,pre-quake
2020-04-06T08:40:00Z,2,7.5,6.5,2,NA,7.5,0,2,pre-quake
2020-04-06T08:40:00Z,3,0,5,8,8,10,0,1,pre-quake
2020-04-06T08:40:00Z,8,2,2,1,NA,0,0,1,pre-quake
2020-04-06T08:40:00Z,9,6,3.5,7.5,1,0.5,0,2,pre-quake
2020-04-06T08:40:00Z,14,5,0,4,NA,4,0,1,pre-quake
2020-04-06T08:40:00Z,15,6,3,0,NA,6,0,1,pre-quake
2020-04-06T08:40:00Z,17,8,6,10,NA,10,0,1,pre-quake
2020-04-06T08:40:00Z,18,8,4,5,NA,3,0,1,pre-quake
2020-04-06T08:45:00Z,2,9,6,0,NA,4,0,1,pre-quake
2020-04-06T08:45:00Z,3,4,0,6,0,10,0,1,pre-quake
2020-04-06T08:45:00Z,5,3,10,10,9,1,0,1,pre-quake
2020-04-06T08:45:00Z,6,10,5,8,10,10,0,1,pre-quake
2020-04-06T08:45:00Z,8,2.5,7,10,NA,3,0,2,pre-quake
2020-04-06T08:45:00Z,15,9,3,9,NA,10,0,1,pre-quake
2020-04-06T08:45:00Z,18,7,3.5,6.5,NA,4.5,0,2,pre-quake
2020-04-06T08:45:00Z,19,9,1,8,NA,9,0,1,pre-quake
2020-04-06T08:50:00Z,2,3,10,4,NA,8,0,1,pre-quake
2020-04-06T08:50:00Z,5,6,1,0,9,1,0,1,pre-quake
2020-04-06T08:50:00Z,9,4.666666666666667,5,8,8.333333333333334,4.666666666666667,0,3,pre-quake
2020-04-06T08:50:00Z,10,0,9,8,NA,1,1,1,pre-quake
2020-04-06T08:50:00Z,15,2.3333333333333335,5.666666666666667,8.333333333333334,NA,6,0.3333333333333333,3,pre-quake
2020-04-06T08:50:00Z,19,8,3,8,NA,1,0,1,pre-quake
2020-04-06T08:55:00Z,6,4,0,10,4,0,0,1,pre-quake
2020-04-06T08:55:00Z,8,4,10,3,NA,3,0,1,pre-quake
2020-04-06T08:55:00Z,9,0,10,2,10,4,0,1,pre-quake
2020-04-06T08:55:00Z,18,10,6,2,NA,10,0,1,pre-quake
2020-04-06T09:00:00Z,5,0,5,6,10,5,0,1,pre-quake
2020-04-06T09:00:00Z,14,5,0.5,2,NA,8,0,2,pre-quake
2020-04-06T09:00:00Z,17,1,4,10,NA,1,0,1,pre-quake
2020-04-06T09:00:00Z,19,2,3,3,NA,0,0,1,pre-quake
2020-04-06T09:05:00Z,2,7,9,2,NA,0,0,1,pre-quake
2020-04-06T09:05:00Z,3,9,10,1,8,3,0,1,pre-quake
2020-04-06T09:05:00Z,5,1,5,10,10,4,1,1,pre-quake
2020-04-06T09:05:00Z,6,10,6,6,1,4,0,1,pre-quake
2020-04-06T09:05:00Z,8,0,2,9,NA,6,0,1,pre-quake
2020-04-06T09:05:00Z,9,2,7,5,7,5.5,0.5,2,pre-quake
2020-04-06T09:05:00Z,12,0,2,7,NA,10,0,1,pre-quake
2020-04-06T09:05:00Z,17,5,4,2,NA,5,0,1,pre-quake
2020-04-06T09:10:00Z,2,8,7,3,NA,9,0,1,pre-quake
2020-04-06T09:10:00Z,3,6,0,10,10,2,0,1,pre-quake
2020-04-06T09:10:00Z,5,6,10,8,4,9,0,1,pre-quake
2020-04-06T09:10:00Z,6,1,4,5,7,0,0,1,pre-quake
2020-04-06T09:10:00Z,9,9,8,1,6,7,0,1,pre-quake
2020-04-06T09:10:00Z,10,5,9,7,NA,2,0,1,pre-quake
2020-04-06T09:10:00Z,11,5,6,0,0,10,0,1,pre-quake
2020-04-06T09:10:00Z,12,4,10,0,NA,10,0,1,pre-quake
2020-04-06T09:10:00Z,14,10,10,10,NA,10,0,1,pre-quake
2020-04-06T09:10:00Z,15,9,10,6,NA,6,0,1,pre-quake
2020-04-06T09:10:00Z,18,8.5,4.5,4.5,NA,5.5,0.5,2,pre-quake
2020-04-06T09:15:00Z,1,6,1,6,10,10,0,1,pre-quake
2020-04-06T09:15:00Z,2,6,9,5,NA,2,1,1,pre-quake
2020-04-06T09:15:00Z,3,0,4,0,0,4,0,1,pre-quake
2020-04-06T09:15:00Z,8,5.5,5.5,8.5,NA,4.5,0,2,pre-quake
2020-04-06T09:15:00Z,9,10,7,5,2,3,0,1,pre-quake
2020-04-06T09:15:00Z,15,10,6,4,NA,0,0,1,pre-quake
2020-04-06T09:15:00Z,19,7,8,8,NA,1.5,0.5,2,pre-quake
2020-04-06T09:20:00Z,2,8,8,1,NA,0,0,1,pre-quake
2020-04-06T09:20:00Z,3,4,5,2,1,7,0,1,pre-quake
2020-04-06T09:20:00Z,6,3,3.3333333333333335,2.3333333333333335,3,4,0,3,pre-quake
2020-04-06T09:20:00Z,9,8,10,4,10,0,0,1,pre-quake
2020-04-06T09:20:00Z,14,2,10,8,NA,9,0,1,pre-quake
2020-04-06T09:20:00Z,15,2.5,6.5,7,NA,5,0,2,pre-quake
2020-04-06T09:20:00Z,17,10,10,10,NA,1,0,1,pre-quake
2020-04-06T09:20:00Z,18,5,6,6,NA,9,0,1,pre-quake
2020-04-06T09:25:00Z,2,7,7,9,NA,8,1,1,pre-quake
2020-04-06T09:25:00Z,3,6,6,1,8,1,0,1,pre-quake
2020-04-06T09:25:00Z,13,1,1,6,NA,5,0,1,pre-quake
2020-04-06T09:25:00Z,15,7.5,9.5,8,NA,4,0,2,pre-quake
2020-04-06T09:30:00Z,2,0,1,3,NA,2,0,1,pre-quake
2020-04-06T09:30:00Z,7,NA,9,4,NA,NA,0,1,pre-quake
2020-04-06T09:30:00Z,8,0,7,2,NA,2,0,1,pre-quake
2020-04-06T09:30:00Z,9,7.666666666666667,2,3.6666666666666665,7.666666666666667,5,0.3333333333333333,3,pre-quake
2020-04-06T09:30:00Z,12,5,6,7,NA,4,0,1,pre-quake
2020-04-06T09:30:00Z,15,9,0,5,NA,5,0,1,pre-quake
2020-04-06T09:35:00Z,1,10,4,10,5,6,0,1,pre-quake
2020-04-06T09:35:00Z,2,6,10,3,NA,6,0,1,pre-quake
2020-04-06T09:35:00Z,8,1.5,6.5,8,NA,4.5,0,2,pre-quake
2020-04-06T09:35:00Z,9,3.5,7.5,2.5,6,4,0,2,pre-quake
2020-04-06T09:35:00Z,13,2,6,10,NA,10,0,1,pre-quake
2020-04-06T09:35:00Z,15,5,3,3.3333333333333335,NA,5.333333333333333,0,3,pre-quake
2020-04-06T09:35:00Z,16,0,5,0,9,10,0,1,pre-quake
2020-04-06T09:35:00Z,18,10,3,1,NA,2,0,1,pre-quake
2020-04-06T09:40:00Z,2,2,10,8,NA,4,1,1,pre-quake
2020-04-06T09:40:00Z,3,9,2,7,9,3,0,1,pre-quake
2020-04-06T09:40:00Z,4,6,9,0,NA,7,0,1,pre-quake
2020-04-06T09:40:00Z,6,6,10,5,10,2,0,1,pre-quake
2020-04-06T09:40:00Z,16,0,6,2,6,2,0,1,pre-quake
2020-04-06T09:45:00Z,1,6,4,7,1,10,0,1,pre-quake
2020-04-06T09:45:00Z,6,10,2,10,2,10,0,1,pre-quake
2020-04-06T09:45:00Z,8,7,10,10,NA,0,0,1,pre-quake
2020-04-06T09:45:00Z,9,10,10,1,4,6,0,1,pre-quake
2020-04-06T09:45:00Z,15,7.5,4,2.25,NA,4.5,0.25,4,pre-quake
2020-04-06T09:50:00Z,2,8,6,10,NA,9,0,1,pre-quake
